climate_udel_air_temp_v501_mean.1900.max,climate_udel_air_temp_v501_mean.1907.max,climate_udel_air_temp_v501_mean.1901.max,climate_udel_air_temp_v501_mean.1912.max,climate_udel_air_temp_v501_mean.1913.max,climate_udel_air_temp_v501_mean.1906.max,climate_udel_air_temp_v501_mean.1905.max,climate_udel_air_temp_v501_mean.1910.max,climate_udel_air_temp_v501_mean.1903.max,PC1
27.791666666666668,27.225,27.45833333333333,27.65833333333333,27.2,27.041666666666668,26.975,26.84166666666667,26.975,4.644227277808132
26.20833333333333,26.025,26.091666666666665,26.308333333333334,25.883333333333333,25.791666666666668,25.70833333333333,25.616666666666667,25.766666666666666,1.082407597862195
27.0,26.55,26.70833333333333,26.925,26.48333333333333,26.325,26.25,26.183333333333334,26.258333333333333,2.635659481543034
28.23333333333333,27.7,28.041666666666664,28.058333333333334,27.666666666666668,27.55,27.525,27.266666666666666,27.491666666666667,6.0561608791183135
28.25,27.675,28.03333333333333,28.025,27.666666666666668,27.508333333333333,27.508333333333333,27.241666666666667,27.45,5.9865021865569075
27.391666666666666,26.916666666666668,27.2,27.25,26.825,26.78333333333333,26.73333333333333,26.475,26.725,3.768348871074465
28.25,27.675,28.03333333333333,28.025,27.666666666666668,27.508333333333333,27.508333333333333,27.241666666666667,27.45,5.9865021865569075
28.25,27.7,28.041666666666664,28.058333333333334,27.666666666666668,27.55,27.525,27.266666666666666,27.491666666666667,6.0561608791183135
26.566666666666663,26.325,26.383333333333333,26.65,26.183333333333334,26.05,25.95833333333333,25.958333333333336,25.925,1.8542699756460723
29.191666666666663,28.641666666666666,28.866666666666667,29.008333333333333,28.96666666666667,28.95,28.866666666666667,28.475,28.425,9.332485196793748
29.35833333333333,28.55,28.78333333333333,28.95833333333333,28.816666666666663,28.98333333333333,28.725,28.45,28.525,9.18189827551916
28.558333333333334,27.875,28.20833333333333,28.116666666666667,28.008333333333333,28.291666666666664,27.98333333333333,27.65,27.85,7.033529296339579
28.15833333333333,27.508333333333333,27.875,27.71666666666667,27.641666666666666,27.95833333333333,27.575,27.258333333333333,27.541666666666668,5.97528811245235
29.45,28.991666666666667,29.175,29.3,29.291666666666668,29.258333333333333,29.183333333333334,28.766666666666666,28.741666666666667,10.27697093552749
29.45,28.916666666666668,29.133333333333333,29.275,29.25,29.241666666666667,29.133333333333333,28.758333333333333,28.741666666666667,10.179675267673264
28.291666666666668,27.4,27.85833333333333,27.58333333333333,27.241666666666667,27.96666666666667,27.45833333333333,27.216666666666665,27.666666666666668,5.732939926477591
29.758333333333333,29.08333333333333,29.33333333333333,29.5,29.45833333333333,29.491666666666667,29.341666666666665,29.016666666666666,29.008333333333333,10.856401061538286
29.716666666666665,28.825,29.066666666666663,29.316666666666663,29.166666666666664,29.325,29.05,28.816666666666663,28.84166666666667,10.165560783341292
27.775,27.125,27.525,27.266666666666666,27.15833333333333,27.58333333333333,27.141666666666666,26.808333333333334,27.191666666666663,4.798116234946661
29.458333333333336,28.691666666666663,28.933333333333334,29.141666666666666,29.058333333333334,29.141666666666666,28.933333333333334,28.65833333333333,28.65833333333333,9.715614356097383
28.775,27.991666666666667,28.258333333333333,28.33333333333333,28.183333333333334,28.416666666666668,28.141666666666666,27.85833333333333,27.975,7.4638745873489984
29.758333333333333,29.08333333333333,29.33333333333333,29.5,29.45833333333333,29.491666666666667,29.341666666666665,29.016666666666666,29.008333333333333,10.856401061538286
26.425,25.9,26.391666666666666,26.08333333333333,25.7,26.183333333333334,25.425,25.98333333333333,26.28333333333333,1.3550217911624083
26.70833333333333,26.008333333333333,26.391666666666666,26.28333333333333,25.70833333333333,26.425,25.725,26.066666666666663,26.433333333333334,1.7292127363304404
27.03333333333333,26.25,26.65833333333333,26.6,25.96666666666667,26.758333333333333,26.125,26.316666666666663,26.716666666666665,2.5431910666692903
25.291666666666668,24.633333333333333,24.96666666666667,25.141666666666666,24.35,25.20833333333333,24.5,24.891666666666666,25.258333333333333,-1.6859261787862638
26.70833333333333,26.008333333333333,26.391666666666666,26.28333333333333,25.70833333333333,26.425,25.725,26.066666666666663,26.433333333333334,1.7292127363304404
27.03333333333333,26.25,26.65833333333333,26.6,25.96666666666667,26.758333333333333,26.125,26.316666666666663,26.716666666666665,2.5431910666692903
25.416666666666668,24.825,25.258333333333333,25.133333333333333,24.566666666666663,25.23333333333333,24.508333333333333,24.975,25.308333333333334,-1.3997188321472214
25.975,25.35833333333333,25.741666666666667,25.75,25.09166666666667,25.85,25.133333333333333,25.566666666666663,25.933333333333334,0.15005647291564705
26.875,26.191666666666663,26.5,26.35833333333333,25.85833333333333,26.475,25.791666666666668,26.133333333333333,26.466666666666665,1.9826287066662984
26.216666666666665,25.633333333333333,26.058333333333334,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15,0.7805606728365229
26.083333333333336,25.558333333333334,26.08333333333333,25.73333333333333,25.316666666666663,25.866666666666667,25.116666666666667,25.675,25.98333333333333,0.4606164907903847
24.8,24.08333333333333,24.375,24.766666666666666,23.825,24.775,24.10833333333333,24.441666666666663,24.825,-2.9199523173453015
25.641666666666666,25.166666666666668,25.675,25.308333333333334,24.98333333333333,25.45833333333333,24.675,25.28333333333333,25.558333333333334,-0.629533286885253
25.641666666666666,25.166666666666668,25.675,25.308333333333334,24.98333333333333,25.45833333333333,24.675,25.28333333333333,25.558333333333334,-0.629533286885253
25.891666666666666,25.258333333333333,25.6,25.73333333333333,24.991666666666667,25.791666666666668,25.1,25.491666666666667,25.866666666666667,-0.05112788422634985
26.23333333333333,25.716666666666665,26.2,25.916666666666668,25.5,26.03333333333333,25.266666666666666,25.808333333333334,26.116666666666667,0.8776848032880669
26.425,25.9,26.391666666666666,26.08333333333333,25.7,26.183333333333334,25.425,25.98333333333333,26.28333333333333,1.3550217911624083
26.083333333333336,25.53333333333333,25.966666666666665,25.73333333333333,25.28333333333333,25.866666666666667,25.116666666666667,25.616666666666667,25.941666666666663,0.3659650735918426
25.816666666666663,25.35833333333333,25.941666666666663,25.541666666666668,25.175,25.65833333333333,24.883333333333333,25.48333333333333,25.791666666666668,-0.047998049386223963
25.008333333333333,24.266666666666666,24.625,24.766666666666666,24.0,24.808333333333334,24.175,24.441666666666663,24.825,-2.6888567121257956
25.98333333333333,25.325,25.71666666666667,25.633333333333333,25.05,25.75,25.016666666666666,25.425,25.78333333333333,-0.09562207185895609
25.616666666666667,25.016666666666666,25.275,25.45833333333333,24.73333333333333,25.46666666666667,24.841666666666665,25.15,25.558333333333334,-0.8375951581843607
26.70833333333333,26.008333333333333,26.391666666666666,26.28333333333333,25.70833333333333,26.425,25.725,26.066666666666663,26.433333333333334,1.7292127363304404
26.1,25.625,26.15833333333333,25.791666666666664,25.40833333333333,25.891666666666666,25.10833333333333,25.71666666666667,26.025,0.5942379908742877
26.08333333333333,25.525,25.95833333333333,25.716666666666665,25.25,25.90833333333333,25.15833333333333,25.633333333333333,25.991666666666667,0.394617690122417
26.133333333333333,25.675,26.191666666666663,25.73333333333333,25.45,25.933333333333334,25.125,25.741666666666667,26.041666666666668,0.6516132289886283
25.25,24.791666666666668,25.291666666666668,24.9,24.60833333333333,25.066666666666663,24.266666666666666,24.90833333333333,25.166666666666668,-1.666154066588784
26.133333333333333,25.675,26.191666666666663,25.73333333333333,25.45,25.933333333333334,25.125,25.741666666666667,26.041666666666668,0.6516132289886283
24.558333333333334,24.166666666666668,24.566666666666663,24.241666666666667,24.016666666666666,24.441666666666663,23.6,24.258333333333333,24.475,-3.3823673141779853
26.216666666666665,25.633333333333333,26.075,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15,0.786329799859759
26.133333333333333,25.675,26.191666666666663,25.73333333333333,25.45,25.933333333333334,25.125,25.741666666666667,26.041666666666668,0.6516132289886283
26.08333333333333,25.525,25.95833333333333,25.75,25.25,25.90833333333333,25.15833333333333,25.633333333333333,25.991666666666667,0.40575239924049383
26.216666666666665,25.633333333333333,26.183333333333334,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15,0.8238461875353685
25.15,24.85833333333333,25.23333333333333,24.916666666666668,24.716666666666665,25.116666666666667,24.225,24.975,25.116666666666667,-1.6137972297843484
25.45,25.03333333333333,25.441666666666663,25.008333333333333,24.725,25.2,24.40833333333333,24.95833333333333,25.341666666666665,-1.2950568584869124
25.9,25.366666666666667,25.875,25.475,25.10833333333333,25.683333333333334,24.9,25.458333333333336,25.8,-0.10406756571160805
25.9,25.366666666666667,25.875,25.475,25.10833333333333,25.683333333333334,24.9,25.458333333333336,25.8,-0.10406756571160805
26.2,25.625,26.183333333333334,25.70833333333333,25.375,25.933333333333334,25.15,25.75,26.075000000000003,0.6208640655956524
26.125,25.558333333333334,26.075,25.716666666666665,25.308333333333334,25.90833333333333,25.15833333333333,25.683333333333334,26.025,0.4946937019172289
25.75,25.25,25.83333333333333,25.258333333333333,25.025,25.508333333333333,24.675,25.35833333333333,25.633333333333333,-0.4817777205370805
25.65833333333333,25.225,25.60833333333333,25.258333333333333,24.925,25.416666666666668,24.683333333333334,25.15,25.566666666666663,-0.7224639092216812
25.83333333333333,25.28333333333333,25.866666666666667,25.275,25.0,25.541666666666668,24.75,25.35833333333333,25.7,-0.4032464016856003
25.683333333333334,25.20833333333333,25.60833333333333,25.3,24.883333333333333,25.475,24.725,25.225,25.60833333333333,-0.6548309131518585
25.3,24.758333333333333,25.366666666666667,24.7,24.48333333333333,25.0,24.191666666666663,24.85,25.175,-1.8209149114891274
25.875,25.35,25.65833333333333,25.60833333333333,25.025,25.683333333333334,24.966666666666665,25.366666666666667,25.78333333333333,-0.18283288164383563
25.241666666666667,24.775,25.35,24.758333333333333,24.558333333333334,25.03333333333333,24.191666666666663,24.9,25.15,-1.7580624553019277
25.75,25.25,25.83333333333333,25.258333333333333,25.025,25.508333333333333,24.675,25.35833333333333,25.633333333333333,-0.4817777205370805
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25,1.1485591528876755
26.08333333333333,25.525,25.95833333333333,25.716666666666665,25.25,25.90833333333333,25.15833333333333,25.633333333333333,25.991666666666667,0.394617690122417
25.75,25.225,25.83333333333333,25.166666666666668,24.975,25.48333333333333,24.65,25.3,25.616666666666667,-0.5793824747794711
26.2,25.625,26.183333333333334,25.70833333333333,25.375,25.933333333333334,25.15,25.75,26.075000000000003,0.6208640655956524
26.03333333333333,25.591666666666665,25.85,25.741666666666667,25.266666666666666,25.825,25.125,25.475,25.933333333333334,0.2793564927702781
25.891666666666666,25.35,25.65833333333333,25.73333333333333,25.025,25.791666666666668,25.1,25.491666666666667,25.866666666666667,0.011195494904237628
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25,1.1485591528876755
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25,1.1485591528876755
25.3,24.758333333333333,25.366666666666667,24.7,24.48333333333333,25.0,24.191666666666663,24.85,25.175,-1.8209149114891274
25.3,24.766666666666666,25.366666666666667,24.766666666666666,24.48333333333333,25.0,24.191666666666663,24.85,25.175,-1.7964746508629745
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25,1.1485591528876755
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25,1.1485591528876755
26.366666666666667,25.85,26.391666666666666,25.891666666666666,25.59166666666667,26.116666666666667,25.3,25.95,26.25,1.1485591528876755
26.216666666666665,25.633333333333333,26.183333333333334,25.916666666666668,25.375,26.05,25.3,25.791666666666668,26.15,0.8238461875353685
25.25,24.791666666666668,25.291666666666668,24.9,24.60833333333333,25.066666666666663,24.266666666666666,24.90833333333333,25.166666666666668,-1.666154066588784
25.883333333333333,25.291666666666668,25.883333333333333,25.575,25.375,25.425,25.166666666666668,25.141666666666666,25.433333333333334,-0.24065434428918195
